0
80,84223504
157,5425132
226,2338614
283,5789572
326,9857497
354,7683542
366,2418007
361,7443504
342,5866809
310,9328447
269,6230616
221,9527312
171,425179
121,49737
75,3379908
35,6159405
4,334491938
-17,27754777
-28,81111748
-30,657258
-23,92637565
-10,31501897
8,067256942
28,89551148
49,83457411
68,73468944
83,80192065
93,73016574
97,785255
95,83591787
88,3310543
76,22732097
60,87516077
43,87472325
26,91537939
11,61355266
-0,63668976
-8,787368561
-12,22434646
-10,81226364
-4,893796568
4,75546846
17,01130706
30,51562985
43,810545
55,47897921
64,27877472
69,25800904
69,84120343
65,87890867
57,65661828
45,86274142
31,51912709
15,88102963
0,316140437
-13,8258585
-25,34099442
-33,28408558
-37,05677019
-36,46242877
-31,72305156
-23,45664553
-12,61743237
-0,404526234
11,85231382
22,81915159
31,2847321
36,27586509
37,15052389
33,65990123
25,97352524
14,66495078
0,659194101
-14,85336089
-30,52871357
-44,99634761
-56,9898723
-65,46896797
-69,72109663
-69,43320437
-64,72632495
-56,14935784
-44,63203993
-31,40092131
-17,86564805
-5,485727681
4,370062493
10,55856017
12,27860604
9,157590699
1,29932183
-10,71226938
-25,85514034
-42,75427798
-59,80337368
-75,31293421
-87,67205038
-95,50944232
-97,83903773
-94,176275
-84,61350232
-69,84610136
-51,14503985
-30,27611457
-9,370800468
9,242025352
23,2305458
30,46505232
29,21657814
18,33211565
-2,629150295
-33,31138937
-72,5383446
-118,3543819
-168,129348
-218,7210035
-266,6839947
-308,5103208
-340,8833998
-360,9263722
-366,4253529
-356,009957
-329,2764761
-286,843329
-230,3335342
-162,2845315
-85,99128682
