0
76,53270788
149,260352
214,6267219
269,5551236
311,644072
339,3139383
351,8942645
349,6460196
333,7180464
306,0419399
269,1742107
226,0984585
180,0031166
134,0519022
91,16432491
53,8224575
23,91776646
2,648359842
-9,527187036
-12,87786036
-8,333140283
2,631847945
18,14807376
36,12773291
54,44782391
71,12702837
84,48180379
93,24977561
96,67161723
94,5263523
87,11907609
75,22412345
59,99037225
42,81836128
25,22098385
8,68053574
-5,485212662
-16,23644998
-22,89495497
-25,19153161
-23,27425246
-17,67808729
-9,259926259
0,894000819
11,57901003
21,59044077
29,83859072
35,44956361
37,84301491
36,78009716
32,37778824
25,08896482
15,65076655
5,006697228
-5,789733688
-15,68041866
-23,70697984
-29,10411394
-31,37319201
-30,32929416
-26,11741983
-19,19655162
-10,29329376
-0,329673284
9,667880641
18,66959919
25,74375739
30,14862799
31,4061381
29,35007638
24,14408921
16,26755019
6,470427598
-4,298772862
-14,98531991
-24,53216432
-31,98558639
-36,5924401
-37,87950899
-35,70704098
-30,29084431
-22,19019866
-12,26200993
-1,584824547
8,640770816
17,20647781
23,01487071
25,19110986
23,17701327
16,798067
6,296199981
-7,675896336
-24,09971133
-41,67235568
-58,91831464
-74,32237488
-86,47236777
-94,19910514
-96,70070135
-93,6394213
-85,20120996
-72,11099761
-55,60050056
-37,32925423
-19,26368635
-3,522814811
7,797692899
12,80911603
10,00582288
-1,58103903
-22,26593476
-51,63850744
-88,54788891
-131,1450961
-176,9822488
-223,1627379
-266,5322413
-303,8969815
-332,2531438
-349,0101356
-352,1904949
-340,5907455
-313,8902564
-272,6989737
-218,5394684
-153,7637245
-81,41007686
