0
71,52071856
139,4816645
200,5552076
251,8610878
291,1491215
316,9362871
328,5886022
326,3424355
311,2645152
285,1545278
250,3984893
209,7846792
166,2965655
122,8986411
82,33130734
46,92990261
18,48076483
-1,875957987
-13,69091276
-17,19598093
-13,2432575
-3,199244274
11,19572757
27,99037863
45,19381552
60,94124247
73,64090091
82,09106281
85,55874032
83,81521859
77,12726793
66,20662746
52,12376107
36,19468997
19,85168257
4,509584255
-8,560463319
-18,3392037
-24,14057095
-25,65997832
-22,98654557
-16,57949436
-7,212104589
4,110597585
16,2520926
28,05287361
38,43705868
46,50742386
51,62049448
53,43538067
51,93261778
47,40213236
40,40233508
31,69498132
22,16260256
12,71680571
4,206437068
-2,665541897
-7,408593339
-9,788382011
-9,843879604
-7,876485444
-4,412561412
-0,143334246
4,151715462
7,690282121
9,77294602
9,860603541
7,635843139
3,042025659
-3,704039033
-12,12739014
-21,53705515
-31,09127657
-39,87978352
-47,01532441
-51,72565232
-53,43695024
-51,84032844
-46,93447195
-39,0396401
-28,78083538
-17,04083173
-4,886621618
6,524557451
16,05136743
22,67706069
25,61057248
24,37026962
18,84191386
9,304507951
-3,579563028
-18,8105366
-35,13058948
-51,13051536
-65,37513914
-76,5368579
-83,52559684
-85,60336813
-82,47255612
-74,32896935
-61,87345528
-46,27925129
-29,11596908
-12,23486841
2,376450916
12,75892493
17,15341785
14,16458096
2,90327735
-16,90501842
-44,85604919
-79,85374653
-120,1513204
-163,4451671
-207,016028
-247,9079179
-283,1321141
-309,8812182
-325,7371829
-328,8573329
-318,1238154
-293,2444894
-254,7968112
-204,2105308
-143,6896327
-76,0785862
