0
74,99948948
146,1226042
209,7534386
262,777663
302,7864228
328,2280946
338,4970331
333,9533461
315,8730672
286,3334462
248,0430054
204,1301276
157,9069366
112,6268612
71,25443202
36,26454716
9,485786857
-8,001419042
-15,90553056
-14,70228389
-5,554444497
9,818775076
29,31052675
50,61852039
71,44428292
89,68306667
103,5892411
111,904473
113,9394616
109,6041376
99,38569819
84,27825288
65,6718276
45,21168773
24,64114304
5,642017826
-10,31325157
-22,08534724
-28,9575515
-30,68418541
-27,49500543
-20,05652811
-9,395044565
3,210627369
16,35610413
28,64605037
38,82398137
45,8855078
49,16503523
48,38855556
43,68841049
35,57946795
24,89970707
12,72143458
0,241969601
-11,3355964
-20,92018172
-27,6379353
-30,91509165
-30,53084642
-26,63551586
-19,73253764
-10,62627841
-0,340821184
9,982379633
19,19811521
26,27139962
30,38086239
31,00159808
27,9594323
21,45123672
12,02911022
0,549647333
-11,90717345
-24,14203678
-34,95358518
-43,25791251
-48,19885928
-49,23842126
-46,21829214
-39,38612585
-29,38330038
-17,19450757
-4,063063883
8,62088987
19,44945872
27,13167149
30,62131496
29,22580359
22,68540561
11,21458886
-4,499507577
-23,34270092
-43,86074911
-64,38113197
-83,15974349
-98,54008147
-109,1110287
-113,8490194
-112,2313242
-104,3093172
-90,73374329
-72,72793482
-52,00931545
-30,66399676
-10,98344979
4,724251284
14,33357287
16,09467774
8,804228081
-8,061147232
-34,26104013
-68,76567781
-109,7925977
-154,9046507
-201,1634075
-245,3274399
-284,0811123
-314,2767797
-333,1718853
-338,6425098
-329,3564647
-304,89193
-265,7916925
-213,5479301
-150,5178173
-79,77557946
