0
74,82458752
145,8983474
209,7184478
263,259752
304,1693508
330,9118006
342,8547711
340,2894216
324,3848566
297,0810494
260,9292731
218,8929713
174,1248331
129,7373921
88,58463957
53,07092839
25,00096343
5,481142667
-5,121769243
-7,163327392
-1,648828563
9,886846028
25,53568891
43,19545162
60,7556786
76,27549042
88,13886308
95,17544393
96,73817052
92,73282875
83,59886345
70,24488018
53,94600598
36,21330137
18,64749501
2,790289931
-10,01369461
-18,73258699
-22,73106447
-21,81587951
-16,24024024
-6,667882085
5,898784099
20,21898199
34,93252117
48,68614506
60,25563388
68,65267402
73,20712929
73,61778638
69,96766282
62,70328323
52,58064507
40,58360955
27,8228987
15,42554147
4,425347462
-4,335258849
-10,28290731
-13,1633473
-13,05947028
-10,37591051
-5,792011341
-0,187927332
5,448843779
10,12736984
12,95752691
13,2444375
10,56388427
4,811262726
-3,780877639
-14,65869375
-26,99513704
-39,76602034
-51,84711241
-62,12323214
-69,5990594
-73,50106977
-73,36067339
-69,07024352
-60,90612011
-49,51565952
-35,86870589
-21,17718636
-6,789576955
5,930532262
15,73086124
21,59022263
22,82036053
19,13990621
10,71280807
-1,853366622
-17,55033409
-35,05056871
-52,82115613
-69,26073454
-82,84788604
-92,28796587
-96,64509724
-95,44696231
-88,75203095
-77,17183926
-61,84462079
-44,36070457
-26,64427759
-10,80001041
1,063678566
7,020582841
5,506529081
-4,522265908
-23,46630511
-51,00686779
-86,08495641
-126,9388042
-171,1989446
-216,0351552
-258,3452722
-294,972279
-322,9335167
-339,6445651
-343,1204186
-332,138053
-306,3472306
-266,3202263
-213,535766
-150,2974969
-79,59235278
