0
73,71632943
143,8001953
206,85385
259,9319696
300,7266543
327,7065402
340,2003602
338,4195357
323,4190163
297,0002301
261,5643184
219,927447
175,112653
130,1341834
87,79052233
50,48127265
20,06086172
-2,261125797
-15,96706037
-21,22415111
-18,82571534
-10,08742543
3,291526686
19,38994239
36,23500401
51,96749345
64,98870678
74,07788737
78,47181979
77,90165361
72,58576122
63,18115615
50,69939685
36,39569679
21,64193365
7,79525168
-3,926079566
-12,54892081
-17,4249277
-18,27754427
-15,21332681
-8,69785849
0,500337832
11,39172099
22,86517871
33,79534888
43,14771767
50,07187171
53,9746146
54,56671311
51,87961768
46,25136219
38,28372619
28,77537635
18,63785745
8,802785932
0,129285091
-6,679463743
-11,14266941
-13,0452096
-12,4538472
-9,705112283
-5,366299163
-0,173594393
5,046472353
9,464480238
12,33585392
13,08023987
11,34466953
7,044194952
0,375825153
-8,195859844
-17,98032196
-28,12617424
-37,70375027
-45,79734004
-51,5982577
-54,48968712
-54,11488215
-50,42173336
-43,67882737
-34,46073474
-23,60313205
-12,13123382
-1,167614647
8,172401785
14,88822576
18,19426256
17,60324274
12,98420063
4,588773028
-6,957782727
-20,70132263
-35,43651266
-49,8115972
-62,45168523
-72,09002486
-77,69564028
-78,58560766
-74,51118153
-65,70889586
-52,91051226
-37,30905523
-20,4818846
-4,27549983
9,339773574
18,43419697
21,28909307
16,55936263
3,414189729
-18,35659406
-48,2806161
-85,19237078
-127,276815
-172,1657592
-217,0813926
-259,0173752
-294,9447046
-322,0272997
-337,8311358
-340,5109174
-328,9596982
-302,9094494
-262,9741455
-210,6312078
-148,1417866
-78,41500525
