0
74,96734837
146,1573618
210,0409908
263,5675785
304,360021
330,8609176
342,4194347
339,3131647
322,7042413
294,5339547
257,3647295
214,1821919
168,1728896
122,4948004
80,05798015
43,33155014
14,19081833
-6,185115824
-17,35911943
-19,62358857
-13,9328745
-1,787899194
14,91613735
34,06544762
53,51178544
71,2498608
85,57393748
95,20168973
99,35649675
97,80310051
90,83561614
79,22091658
64,10407556
46,88554543
29,08182975
12,18243011
-2,484260652
-13,86464469
-21,26387082
-24,39365121
-23,38093856
-18,73803155
-11,29810725
-2,123170718
7,606290465
16,70924586
24,11853316
28,98120747
30,73582456
29,15997012
24,3842271
16,87195139
7,367407677
-3,182283287
-13,72357943
-23,20192195
-30,66598095
-35,36084111
-36,80136842
-34,81894364
-29,57730938
-21,55621695
-11,50460342
-0,367896833
10,80352383
20,95592261
29,13412194
34,57397703
36,77653026
35,55668246
31,06160914
23,75699692
14,38221659
3,878503391
-6,703190651
-16,30601715
-23,9728707
-28,94370416
-30,73503345
-29,19369604
-24,51924032
-17,25219378
-8,228630502
1,495354765
10,7427504
18,32943389
23,18221883
24,45002815
21,59743434
14,4711589
3,332367937
-11,14944514
-27,94178819
-45,73093561
-63,03393877
-78,33173672
-90,21200577
-97,50912145
-99,42842598
-95,64294172
-86,35268901
-72,29970685
-54,73550224
-35,34167233
-16,108516
0,819770888
13,32156887
19,48198291
17,76954346
7,190450348
-12,59328199
-41,19288149
-77,47665983
-119,611989
-165,1641581
-211,2462463
-254,709917
-292,3635311
-321,2015018
-338,6275725
-342,6548264
-332,0667229
-306,5262146
-266,6238067
-213,8599978
-150,562516
-79,74375053
