0
79,04505489
154,0551687
221,261655
277,4087613
319,9627236
347,2680706
358,6401463
354,3877486
335,7651513
304,8581632
264,4138452
217,6276683
167,9049284
118,6149013
72,85641746
33,252251
1,787083132
-20,29995507
-32,5617133
-35,32695552
-29,62531307
-17,06136554
0,350213117
20,37373733
40,74961403
59,38312437
74,50975099
84,82434953
89,56488495
88,54555822
82,13857814
71,20820572
57,00464713
41,02856856
24,87919718
10,09999132
-1,964352913
-10,28719647
-14,24563951
-13,66593315
-8,825728444
-0,414203603
10,54513438
22,80093028
34,99923597
45,81555877
54,08134879
58,89331871
59,69576971
56,32873914
49,03803684
38,44680036
25,4917476
11,33052072
-2,770890967
-15,55991623
-25,91687712
-32,9610087
-36,13319309
-35,24780562
-30,50898405
-22,48996074
-12,07753622
-0,387007585
11,34440001
21,87556264
30,07985331
35,05277565
36,19870134
33,28850861
26,4826129
16,31709161
3,654039707
-10,39936137
-24,59563032
-37,6659173
-48,44197103
-55,9696517
-59,60317687
-59,07097149
-54,50653819
-46,44094706
-35,75708044
-23,60934022
-11,3158069
-0,232528486
8,378539433
13,47560368
14,34507328
10,68093426
2,62722961
-9,221381281
-23,86227763
-39,96810837
-56,00417423
-70,37023639
-81,55451905
-88,28619485
-89,67234649
-85,30633752
-75,33664356
-60,48833483
-42,03330922
-21,70973141
-1,595571003
16,05473071
28,99795875
35,19917822
33,02183842
21,39466926
-0,059473566
-30,94496678
-70,07336475
-115,5057626
-164,6564347
-214,4516164
-261,5326983
-302,4892877
-334,1048724
-353,5964483
-358,8295688
-348,4918481
-322,2109023
-280,6068069
-225,2740808
-158,6935709
-84,08000413
