0
77,72120737
151,4142267
217,3254376
272,2296269
313,6440192
339,9865715
350,6670182
346,1044538
327,6710105
297,5669472
258,637759
214,1483133
167,53217
122,1359103
80,9783541
46,54300431
20,61906308
4,202178097
-2,53894479
-0,229359952
9,807176538
25,6955388
45,1952026
65,90839363
85,49253834
101,8592433
113,343608
118,8305779
117,8289997
110,4887053
97,5609076
80,30702829
60,36537181
39,58846538
19,86611856
2,950148355
-9,703788146
-17,06364618
-18,60710796
-14,35959539
-4,881799102
8,791139891
25,25240515
42,85822119
59,88181349
74,67239592
85,80473486
92,20589364
93,24799582
88,79905038
79,2277609
65,36244297
48,40832209
29,83120835
11,21851616
-5,86944401
-20,0441958
-30,21660757
-35,69559876
-36,24915348
-32,12223898
-24,01018746
-12,99017629
-0,417266447
12,2053113
23,36958954
31,70673575
36,11804168
35,88088124
30,71976609
20,83580743
6,891689379
-10,04666971
-28,60661229
-47,23470965
-64,34076426
-78,44667724
-88,32646742
-93,12442725
-92,44028717
-86,37317308
-75,51982612
-60,92668569
-43,99964632
-26,3792107
-9,792018706
4,107962089
13,89416373
18,50379184
17,34301269
10,35073268
-1,985679057
-18,66514913
-38,2560517
-59,02126178
-79,07471489
-96,55602686
-109,807812
-117,5397442
-118,9642066
-113,8905293
-102,768146
-86,67325353
-67,23836528
-46,52911835
-26,87738369
-10,68374617
-0,205398353
2,652836584
-3,473561301
-19,25851701
-44,58656802
-78,51546659
-119,3052073
-164,5131333
-211,1493306
-255,8814559
-295,273894
-326,0430574
-345,3090007
-350,8234729
-341,1560948
-315,823409
-275,3498771
-221,2551445
-155,9676379
-82,67033943
