0
77,3058622
150,7366121
216,6710388
271,9771766
314,2119718
341,7709101
353,9771038
351,1039887
334,3308533
305,6355156
267,6331674
223,3743609
176,1180059
129,0968625
85,29324353
47,24147369
16,87121341
-4,597752916
-16,70293711
-19,7271333
-14,63003859
-2,930934634
13,44648571
32,35338726
51,60390262
69,15661208
83,27497213
92,65447477
96,50746784
94,60037591
87,2422004
75,22729097
59,73912448
42,22489564
24,25287161
7,365530981
-7,05856935
-17,92244394
-24,49825998
-26,47820678
-23,98545101
-17,5456037
-8,022619192
3,473895557
15,70062264
27,40091636
37,42235048
44,82070756
48,94119833
49,47000927
46,45216629
40,27489968
31,61890736
21,38284787
10,58878857
0,277978749
-8,592930557
-15,24529482
-19,15270454
-20,08915243
-18,14680768
-13,72199894
-7,471050423
-0,240485133
7,021459793
13,36329243
17,92904442
20,04768239
19,30435179
15,58637098
9,099287822
0,351159813
-9,893741213
-20,68764981
-30,99172042
-39,77942806
-46,14107635
-49,37927475
-49,0859386
-45,19295483
-37,99100759
-28,11396479
-16,48942907
-4,259264002
7,32317544
17,01002383
23,67944595
26,44846498
24,76720743
18,48510155
7,881874548
-6,340787112
-23,10757415
-41,05491876
-58,64695494
-74,31265996
-86,59253444
-94,28192184
-96,55791702
-93,07780822
-84,03907892
-70,19401036
-52,81563492
-33,61589011
-14,62097105
1,987279516
14,05190396
19,62897423
17,16790686
5,668640891
-15,19821506
-45,01955706
-82,62396971
-126,1252861
-173,0241906
-220,3618323
-264,9151086
-303,4197081
-332,8044868
-350,4194989
-354,2401387
-343,0313802
-316,4589164
-275,1378947
-220,6146132
-155,2816199
-82,23174283
