0
73,70753201
143,7312444
206,6290323
259,4245518
299,7972977
326,2250345
338,0685746
335,593325
319,9268485
292,9565329
257,1759446
215,4922086
171,0095209
126,8054457
85,71687903
50,15145973
21,93790039
2,225376756
-8,561944103
-10,71361543
-5,167728094
6,6011434
22,73034706
41,14082616
59,71752668
76,48377409
89,75582746
98,26589012
101,2448316
98,45948579
90,2033225
77,24320675
60,728536
42,07198764
22,81318509
4,477646715
-11,55664684
-24,17381507
-32,60653723
-36,48793514
-35,86564508
-31,17827473
-23,19775599
-12,94401839
-1,58067311
9,698169682
19,77933662
27,73013909
32,87726707
34,85839633
33,64256349
29,51834959
23,05192319
15,0197542
6,323072506
-2,10728802
-9,406282744
-14,86105877
-17,98014925
-18,53901052
-16,59780748
-12,49006962
-6,783662894
-0,218188662
6,374819486
12,16088521
16,39187271
18,48664334
18,09498819
15,13833838
9,822980402
2,624150509
-5,757797047
-14,46522142
-22,5687145
-29,16218396
-33,45831236
-34,87499748
-33,10405927
-28,15501471
-20,36894496
-10,40021408
0,833199068
12,22699784
22,58902151
30,75020674
35,67797889
36,58146122
32,99831828
24,85442332
12,48975627
-3,353183285
-21,57886553
-40,82310878
-59,56607119
-76,26478264
-89,49406929
-98,08357443
-101,2384802
-98,63252083
-90,46389287
-77,46755753
-60,88097631
-42,36422377
-23,87936317
-7,53761247
4,574147291
10,57383171
8,956842957
-1,25359468
-20,39166831
-48,08049583
-83,21720422
-124,0147166
-168,0989208
-212,6554205
-254,6159754
-290,8713453
-318,494873
-334,9599548
-338,3346927
-327,4384805
-301,9479721
-262,4435834
-210,3921306
-148,0660379
-78,4043904
