0
73,17817883
142,7336193
205,280739
257,890896
298,2787819
324,9419868
337,2439248
335,4346691
320,609003
294,6057627
259,8569594
219,1988611
175,6599228
132,2419502
91,71108145
56,41405995
28,13296487
7,98825998
-3,603997941
-6,919351267
-2,859515155
7,158604705
21,34896881
37,72456357
54,27331578
69,12724
80,71131517
87,8606877
89,89778295
86,6645094
78,50864361
66,22735727
50,97436385
34,1400346
17,21583225
1,65538756
-11,25556265
-20,5093109
-25,45740219
-25,85676237
-21,87781752
-14,07512947
-3,324377614
9,267597118
22,47074994
35,04748231
45,86525347
53,99597169
58,7934358
59,9423065
57,47484205
51,7546755
43,42996314
33,36101922
22,52982124
11,94032464
2,51923248
-4,973329792
-10,01485419
-12,36666141
-12,09116896
-9,538893202
-5,306756802
-0,172001461
4,991682661
9,307518936
11,98930976
12,42618908
10,25008663
5,379162455
-1,967253706
-11,28397445
-21,82438305
-32,67003639
-42,81904134
-51,28492176
-57,19656961
-59,88961996
-58,98023829
-54,41381135
-46,48326114
-35,81446056
-23,31927243
-10,11978589
2,549894621
13,4557004
21,47937616
25,7272597
25,62169743
20,96604312
11,97635753
-0,724224616
-16,14920688
-33,02783006
-49,91357636
-65,31325548
-77,82571667
-86,27801145
-89,84665642
-88,15255178
-81,32004779
-69,99347248
-55,30791727
-38,81493597
-22,36772535
-7,973986796
2,372297591
6,866776013
4,063833929
-6,975499556
-26,56994196
-54,34931807
-89,23819902
-129,4950795
-172,8059437
-216,4266571
-257,3645655
-292,5863219
-319,2365832
-334,8510266
-337,5472447
-326,1784982
-300,4379352
-260,9045256
-209,0263336
-147,0415078
-77,84213891
