0
80,27018113
156,4968187
224,902699
282,2236915
325,917877
354,321922
366,7436703
363,4848455
345,7931346
315,7483025
276,091961
230,014772
180,9179018
132,1672096
86,8588486
47,61367509
16,41522417
-5,49774189
-17,67766595
-20,45213851
-14,8488668
-2,469778572
14,67380218
34,35020191
54,30445963
72,44706094
87,01921248
96,72195591
100,7998427
99,07399591
91,92381371
80,22094409
65,22310591
48,43853137
31,47399434
15,8804085
3,009763184
-6,104240378
-10,8319374
-10,99317443
-6,859617435
0,885066037
11,22235539
22,90531295
34,58380063
44,93649561
52,79735172
57,26489972
57,78456084
54,19678887
46,74710811
36,05767703
23,06355644
8,920075582
-5,109716241
-17,77677998
-27,96552118
-34,79976344
-37,72543118
-36,56233995
-31,52040601
-23,17891534
-12,43093151
-0,398156123
11,67570889
22,54306055
31,07086054
36,34833821
37,77379597
35,11231376
28,51884299
18,52439117
5,986433679
-7,991965797
-22,16689523
-35,27248436
-46,14283648
-53,8255122
-57,6757527
-57,42231385
-53,19832753
-45,53378939
-35,30980867
-23,67832757
-11,95429923
-1,490002277
6,456986924
10,84982595
10,98040192
6,548656758
-2,294987467
-14,94912794
-30,404099
-47,3252693
-64,17049261
-79,33198716
-91,29041021
-98,76741601
-100,86269
-97,16239128
-87,808054
-73,51813809
-55,55832746
-35,66103105
-15,89897859
1,478059344
14,23092142
20,32806683
18,135643
6,584351981
-14,70172777
-45,32651605
-84,10188552
-129,090027
-177,7070831
-226,8819173
-273,2592898
-313,4328921
-344,190978
-362,7559525
-366,9993755
-355,6154146
-328,2387302
-285,4968726
-228,9922009
-161,2137009
-85,38446486
