0
74,52364521
145,2581578
208,6677667
261,704538
302,0065651
328,0453275
339,2116578
335,834557
319,1323201
291,1006564
254,3473028
211,8866322
166,910659
122,5543979
81,67364661
46,65192615
19,2506715
0,513029673
-9,272871754
-10,55020949
-4,41319548
7,521398402
23,27889301
40,71288563
57,69696206
72,30592968
82,97188635
88,60295471
88,65598581
83,1586604
72,68083004
58,25926598
41,28385503
23,35637829
6,135080603
-8,820872664
-20,19330315
-27,0210764
-28,78065696
-25,42486489
-17,377375
-5,48448083
9,070584254
24,88224144
40,45512741
54,34226448
65,27619803
72,28130751
74,75738773
72,52734877
65,84523919
55,36445225
42,069598
27,17879144
12,02572854
-2,067331511
-13,91383826
-22,57299691
-27,43551332
-28,27727115
-25,27617949
-18,99085367
-10,30332157
-0,331264668
9,68189475
18,4887138
24,9598266
28,19495465
27,61238278
23,00843143
14,58121556
2,916272455
-11,06483342
-26,18837995
-41,13724188
-54,57457771
-65,27103043
-72,22359266
-74,75493905
-72,5837119
-65,85881739
-55,15402307
-41,4227572
-25,91667357
-10,07493077
4,606065734
16,71075756
25,03774263
28,71588922
27,29218177
20,78258684
9,680417002
-5,079583988
-22,19923422
-40,13092595
-57,2182029
-71,85082491
-82,62063644
-88,46412723
-88,77838257
-83,49911946
-73,13254177
-58,73657759
-41,851369
-24,38330397
-8,451035043
3,794544465
10,36181064
9,605444466
0,39294846
-17,76412987
-44,62650148
-79,19957978
-119,7662639
-163,9794061
-209,0084101
-251,7298748
-288,9484052
-317,6309882
-335,1369075
-339,4251895
-329,2230355
-304,1415103
-264,7287053
-212,4553586
-149,6331271
-79,27094214
